ms_zoning,lot_frontage,street,lot_shape,lot_contour,utilities,lot_config,lot_slope,neighborhood,condition_1,condition_2,building_type,house_style,overall_quality,overall_condition,year_built,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,external_quality,external_condition,foundation,basement_quality,basement_condition,basement_exposure,basement_fin_type_1,basement_fin_type_2,heating,heating_quality,central_air,electrical,bedroom_above_ground,kitchen_above_ground,kitchen_quality,total_rooms_above_ground,functional,fireplace_quality,garage_type,garage_fin,garage_cars,garage_quality,garage_condition,paved_drive,month_sold,year_sold,sale_type,sale_condition,sale_price,has_2nd_floor_sf,total_sf,has_basement_sf,total_bath,has_open_porch,has_fireplace,has_wood_deck,log_sale_price,log_lot_area
Res,104.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,1F,2,9-10,5,2008,H,CompShg,VinylSd,VinylSd,S,860.0,Ex,TA,PConc,E,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,4,1,Ex,9+,1,Gd,B,Fin,3+,A,TA,Y,7,2009,N,P,485000,1,5066.0,1,3.5+,1,1,1,13.091904169919621,9.511777409660299
Res,60.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,1F,1,6,5,2006,G,CompShg,VinylSd,VinylSd,S,68.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Gd,1,SBrkr,2,1,Gd,5,1,None,A,Fin,2,A,TA,Y,5,2006,N,P,185000,0,2524.0,1,2.0,1,0,0,12.128111104060462,8.881836305004146
Res,75.0,1,1,1,AllPub,Corner,1,Edwards,N,Norm,1F,1,5,7,1964,H,CompShg,MetalSd,MetalSd,N,0.0,TA,Gd,PConc,A,TA,No,BLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,None,D,Fin,2,A,TA,Y,3,2009,W,N,167000,0,2972.0,1,2.0,0,0,0,12.025749091398891,9.204020443231363
Res,50.0,1,1,1,AllPub,Inside,1,SWISU,N,Norm,1F,1,5,6,1924,G,CompShg,BrkFace,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,LwQ,Unf,GasA,TA,1,SBrkr,3,1,Gd,6,1,Gd,D,Unf,1,A,TA,Y,5,2010,W,N,127000,1,2717.0,1,2.0,0,1,0,11.751942365440728,8.517193191416238
Res,43.0,1,1,1,AllPub,Inside,1,Blmngtn,N,Norm,T,1,7,5,2005,G,CompShg,VinylSd,VinylSd,B,16.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,7,1,TA,A,Fin,2,A,TA,Y,5,2009,W,N,192500,0,2928.0,1,2.0,1,1,1,12.167851432709975,8.065265208897733
Res,60.0,1,0,1,AllPub,Inside,1,Timber,N,Norm,1F,1,6,5,1996,G,CompShg,VinylSd,VinylSd,B,203.0,Gd,TA,PConc,E,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,TA,A,Fin,2,A,TA,Y,11,2007,W,N,178000,0,2982.0,1,2.0,1,1,0,12.089538829274222,8.958925938694943
Res,63.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,2,6,5,2006,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,Gd,B,Unf,3+,A,TA,Y,6,2007,N,P,198444,1,2444.0,1,3.5+,1,1,0,12.198262223438197,9.182866394975427
Res,50.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,5,7,1921,G,CompShg,Wd Sdng,Wd Shng,N,0.0,TA,TA,CBlock,A,TA,No,LwQ,Unf,GasA,Gd,1,SBrkr,2,1,Ta,0-4,1,None,D,Unf,1,A,TA,Y,6,2006,W,N,89000,0,1232.0,1,1.0,0,0,0,11.396391648714276,8.699514748210191
Res,36.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,T,2,7,5,2003,G,CompShg,VinylSd,Wd Shng,S,106.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,None,B,RFn,2,A,TA,Y,10,2008,W,N,155000,1,2390.0,1,2.5,1,0,0,11.951180395901384,7.803026643632217
Res,53.0,1,1,1,AllPub,Inside,1,Crawfor,N,Norm,1F,2,7,9,1926,O,CompShg,MetalSd,MetalSd,N,0.0,Gd,TA,BrkTil,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,9+,1,Gd,D,Unf,1,A,TA,Y,6,2009,W,N,234000,1,3356.0,1,1.5,0,1,0,12.363076394339839,9.298168082341704
Res,116.0,1,0,1,AllPub,Corner,1,Somerst,N,Norm,1F,1,8,5,2006,G,CompShg,VinylSd,VinylSd,S,208.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,8,1,Gd,A,RFn,3+,A,TA,Y,6,2007,W,N,255000,0,3259.0,1,3.0,1,1,0,12.449018824140563,9.510519035757246
Res,86.0,1,1,1,AllPub,Inside,1,Sawyer,N,Norm,1F,2,5,5,1968,G,CompShg,HdBoard,HdBoard,N,0.0,TA,Gd,CBlock,A,Gd,No,Rec,ALQ,GasA,Ex,1,SBrkr,4,1,Ta,7,1,TA,A,Unf,2,A,TA,Y,3,2010,W,N,163000,1,2160.0,1,1.5,1,1,1,12.0015054797889,9.32607687045878
Res,60.0,1,1,0,AllPub,Inside,1,IDOTRR,A,Norm,2F,2,6,7,1915,G,CompShg,MetalSd,MetalSd,N,0.0,TA,Gd,CBlock,A,TA,No,Rec,ALQ,GasA,Ex,1,FuseF,3,1,Ta,7,1,None,D,Unf,1,A,TA,Y,2,2009,W,N,116000,1,2101.0,1,2.5,0,0,0,11.661345470088502,9.241839039035554
Res,110.0,1,1,1,AllPub,Inside,1,Veenker,N,Norm,1F,1,7,5,1981,G,CompShg,BrkFace,BrkFace,N,0.0,Gd,TA,CBlock,G,TA,Mn,LwQ,Unf,GasA,TA,1,SBrkr,2,1,Gd,7,1,None,A,RFn,2,A,TA,Y,6,2009,W,N,241600,0,3480.0,1,1.5,1,0,1,12.395038745042797,9.643226075660339
Res,85.0,1,0,1,AllPub,Inside,1,NoRidge,N,Norm,1F,2,8,5,1993,G,CompShg,HdBoard,ImStucc,B,504.0,Gd,TA,PConc,G,TA,No,LwQ,GLQ,GasA,Ex,1,SBrkr,4,1,Gd,9+,1,TA,A,RFn,3+,A,TA,Y,6,2010,W,N,362500,1,3580.0,1,3.5+,1,1,1,12.800779753276867,9.483644576482009
Res,72.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,1F,2,7,5,2009,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,TA,A,RFn,2,A,TA,Y,7,2009,N,P,252678,1,2752.0,1,3.5+,1,1,1,12.439871229831715,9.064157861798101
Res,98.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,8,5,2006,G,CompShg,VinylSd,VinylSd,S,248.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,A,RFn,3+,A,TA,Y,5,2007,W,N,250000,0,3260.0,1,2.0,1,1,0,12.429216196844383,9.343821763350663
Res,48.0,1,0,1,AllPub,FR2,1,CollgCr,N,Norm,1F,1,8,5,2003,H,CompShg,VinylSd,VinylSd,B,171.0,Gd,TA,PConc,G,TA,Av,BLQ,GLQ,GasA,Ex,1,SBrkr,3,1,Gd,8,1,TA,A,Fin,2,A,TA,Y,5,2010,W,N,232000,0,3325.0,1,3.0,1,1,0,12.354492650648448,9.271905727634337
Res,90.0,1,0,1,AllPub,Inside,1,Somerst,N,Norm,1F,1,7,5,2008,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,E,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,Fin,2,A,TA,Y,10,2009,N,P,225000,0,2872.0,1,2.0,1,0,0,12.323855681186558,8.98632143762602
Res,67.0,1,1,0,AllPub,Inside,1,Edwards,F,Norm,1F,2,0-4,6,1910,G,CompShg,Plywood,Plywood,N,0.0,TA,Gd,CBlock,G,TA,No,Rec,BLQ,GasA,Gd,1,SBrkr,3,1,Ta,6,0,None,A,Unf,2,A,TA,Y,10,2006,W,N,98000,1,2112.0,1,3.0,0,0,1,11.49272275765271,9.079889942592118
Res,60.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,1F,2,7,6,1965,G,CompShg,VinylSd,VinylSd,S,288.0,TA,TA,CBlock,A,TA,Gd,ALQ,Unf,GasA,TA,1,SBrkr,4,1,Gd,8,1,Gd,A,Unf,2,A,TA,Y,5,2008,W,N,201800,1,2684.0,1,2.0,1,1,1,12.215032386901646,9.525151111816216
Res,75.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,5,6,1995,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,Unf,1,A,TA,Y,6,2008,W,N,144000,0,2198.0,1,1.5,0,0,1,11.877568578558138,9.161675199994901
Res,65.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,1,5,6,1959,G,CompShg,MetalSd,MetalSd,B,164.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Gd,1,SBrkr,2,1,Ta,5,1,None,D,Unf,1,A,TA,N,6,2008,W,N,110000,0,1968.0,1,2.0,0,0,0,11.608235644774552,9.185022563991893
Res,70.0,1,0,1,AllPub,Inside,1,SawyerW,N,Norm,1F,2,6,5,1994,G,CompShg,HdBoard,HdBoard,B,105.0,Gd,Gd,PConc,G,Gd,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,RFn,2,A,TA,Y,7,2007,W,N,201000,1,2649.0,1,3.0,1,0,1,12.211060187041213,9.043340831280013
Res,70.0,1,0,1,AllPub,Inside,1,Sawyer,N,Norm,1F,S,5,6,1963,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,G,TA,Av,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,0,TA,A,RFn,2,A,TA,Y,10,2009,W,N,175000,0,1984.0,1,2.5,0,1,1,12.072541252905651,9.463896729698588
Res,54.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,2,6,5,1996,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,PConc,G,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,3,1,Ta,7,1,TA,B,Fin,2,A,TA,Y,5,2006,W,N,202000,1,2597.0,1,2.5,1,1,1,12.216022976383341,9.18840146445743
Res,34.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,T,1,6,5,2005,G,CompShg,VinylSd,VinylSd,S,182.0,Gd,TA,PConc,G,TA,Av,ALQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,5,1,Gd,A,RFn,2,A,TA,Y,8,2007,N,P,204000,0,2604.0,1,2.5,1,1,1,12.225875272826354,8.268988209506656
Res,60.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,7,1950,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,BLQ,Rec,GasA,TA,1,SBrkr,3,1,Ta,6,1,None,A,Unf,1,A,TA,Y,5,2007,W,N,119000,0,1864.0,1,1.0,1,0,0,11.686878772093667,8.881836305004146
Res,73.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,7,5,1996,H,CompShg,VinylSd,VinylSd,B,196.0,Gd,TA,PConc,G,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,TA,A,Fin,2,A,TA,Y,6,2009,W,N,203000,0,3008.0,1,3.0,1,1,1,12.220961258023925,9.382864086290027
Res,50.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,0-4,3,1945,G,CompShg,WdShing,Wd Shng,N,0.0,TA,TA,Slab,O,None,None,None,None,Wall,TA,0,FuseF,4,1,Ta,9+,0,None,D,Unf,1,A,TA,N,4,2009,W,N,98000,1,1529.0,0,2.0,0,0,1,11.49272275765271,9.036582045842716
Res,73.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,1,7,5,2007,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Av,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,Fin,2,A,TA,Y,8,2007,N,P,176485,0,2604.0,1,2.0,1,0,0,12.080991165908294,9.104201775914515
Res,79.0,1,0,0,AllPub,Inside,1,Timber,N,Norm,1F,1,8,5,2007,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,A,Fin,2,A,TA,Y,1,2008,W,N,298751,0,3612.0,1,3.0,1,1,0,12.60736572950259,9.345657668923812
Res,60.0,1,1,1,AllPub,Corner,1,IDOTRR,N,Norm,1F,1,5,2,1920,G,CompShg,MetalSd,MetalSd,N,0.0,TA,Fa,BrkTil,O,Po,No,Unf,Unf,GasA,Gd,1,Mix,2,1,Ta,6,0,None,D,Unf,1,O,Po,N,11,2007,W,Other,67000,0,2038.0,1,1.0,0,0,0,11.112447898373103,9.101306450952048
Res,70.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,1F,2,6,6,1962,G,CompShg,HdBoard,HdBoard,B,318.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Ex,1,SBrkr,4,1,Ta,8,1,Gd,A,Fin,2,A,TA,Y,3,2008,W,N,171000,1,2574.0,1,1.5,1,1,0,12.049418835484797,9.132054453577638
Res,60.0,1,1,1,AllPub,Inside,1,BrkSide,R,Norm,1F,1,5,5,1926,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,PConc,O,TA,No,Unf,Unf,GasA,TA,1,SBrkr,4,1,Ta,7,1,None,D,Unf,2,A,TA,Y,10,2007,CON,Other,90000,1,2066.0,1,1.0,0,0,0,11.407564949312402,9.053686561930807
Res,46.0,1,0,1,AllPub,CulDSac,1,NWAmes,N,Norm,1F,2,7,6,1986,G,CompShg,Plywood,Plywood,B,123.0,TA,Gd,CBlock,G,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,3,1,Ta,7,1,TA,A,Fin,2,A,TA,Y,11,2008,W,N,215000,1,2884.0,1,2.5,1,1,1,12.2783933071098,9.930324206489688
Res,69.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,5,1957,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,TA,1,FuseA,2,1,Ta,6,1,TA,A,Fin,1,A,TA,Y,5,2006,W,N,141000,0,2184.0,1,2.0,0,1,1,11.856515169360305,9.605755144230846
Res,65.0,1,1,1,AllPub,Inside,1,Gilbert,R,Norm,1F,2,6,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,Gd,A,Fin,2,A,TA,Y,6,2007,W,N,176000,1,2304.0,1,2.5,1,1,1,12.078239274020289,9.233763886919771
Res,53.0,1,1,1,AllPub,Inside,1,Blmngtn,N,Norm,T,1,7,5,2007,H,CompShg,VinylSd,VinylSd,B,130.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Gd,7,1,TA,A,Fin,3+,A,TA,Y,6,2009,W,N,174000,0,2928.0,1,2.0,1,1,1,12.066810578196666,8.211754397375197
Res,60.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,1,6,8,1900,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Rec,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,D,Unf,2,A,TA,Y,6,2006,W,N,156500,1,2196.0,1,1.5,1,0,0,11.960811288962345,9.169518377455928
Res,85.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,1F,2,7,5,2003,G,CompShg,VinylSd,VinylSd,B,292.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,8,1,Gd,B,RFn,3+,A,TA,Y,8,2008,W,N,284000,1,3044.0,1,3.5+,1,1,1,12.556729517143344,9.270964993792617
Res,80.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,6,5,1950,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,TA,1,FuseA,3,1,Ta,6,1,None,A,Unf,1,A,TA,Y,4,2008,W,Other,119000,1,2284.0,1,1.0,0,0,0,11.686878772093667,9.169518377455928
Res,85.0,1,0,1,AllPub,Inside,1,Mitchel,N,Norm,1F,1,5,5,1993,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,Wood,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Ta,5,1,None,A,Unf,2,A,TA,Y,10,2009,W,N,143000,1,2158.0,1,2.5,1,0,1,11.870599909242044,9.55499334068759
Res,74.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,1F,2,6,5,1993,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,Gd,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Fa,A,Fin,2,A,TA,Y,3,2010,W,N,231000,1,2949.0,1,3.5+,1,1,1,12.35017298950393,9.469700127423375
Res,75.0,1,0,1,AllPub,Inside,1,CollgCr,N,Norm,1F,2,7,5,2000,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,RFn,2,A,TA,Y,5,2008,W,N,235000,1,2751.0,1,3.5+,1,0,1,12.367340793126296,9.408535277926427
Res,66.0,1,1,1,AllPub,Inside,1,SawyerW,R,Norm,1F,1,6,5,2003,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,D,Unf,2,A,TA,Y,7,2008,W,N,155000,0,2228.0,1,2.0,1,0,0,11.951180395901384,9.524786081697178
Res,76.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,6,6,1958,H,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,TA,A,RFn,2,A,TA,Y,11,2008,W,N,163000,0,2522.0,1,2.0,0,1,0,12.0015054797889,9.118225083068378
Res,50.0,1,1,1,AllPub,Corner,1,BrkSide,F,Norm,1F,1,6,7,1947,G,CompShg,CemntBd,CmentBd,N,0.0,TA,Gd,CBlock,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,Gd,D,Unf,2,A,TA,Y,10,2006,W,N,159000,1,2668.0,1,2.0,1,1,0,11.976659481202368,8.517193191416238
Res,75.0,1,1,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,5,6,1959,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Gd,1,SBrkr,3,1,Gd,7,1,None,D,Unf,2,A,TA,Y,7,2007,W,N,150750,0,2390.0,1,2.0,0,0,0,11.923378114589433,8.90761234131913
Res,60.0,1,1,1,AllPub,Corner,1,OldTown,N,Norm,1F,2,5,6,1910,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,PConc,A,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,2,1,Ta,5,1,None,D,Unf,2,A,TA,Y,5,2009,W,N,110000,1,1670.0,1,1.5,0,0,1,11.608235644774552,9.25339986143663
Res,80.0,1,1,1,AllPub,Inside,1,NWAmes,F,Norm,1F,1,5,5,1969,G,CompShg,HdBoard,HdBoard,B,128.0,TA,TA,CBlock,G,TA,Mn,ALQ,Rec,GasA,TA,1,SBrkr,3,1,Ta,6,1,Fa,A,RFn,2,A,TA,Y,8,2009,W,N,163000,0,2624.0,1,2.5,1,1,1,12.0015054797889,9.169518377455928
Res,51.0,1,1,0,AllPub,Inside,1,Crawfor,N,Norm,1F,1,6,7,1921,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,BLQ,Unf,GasA,Gd,1,SBrkr,2,1,Ta,8,1,Gd,D,Unf,1,A,TA,P,8,2007,W,N,146500,1,1949.0,1,2.0,0,1,1,11.894780707439258,8.82776136765472
Res,55.0,1,0,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,0-4,2,1940,G,CompShg,Wd Sdng,Plywood,N,0.0,TA,Po,CBlock,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,0,None,O,None,0,O,None,Y,5,2010,W,N,76500,0,2034.0,1,1.0,0,0,1,11.245046019814627,8.584851839890053
Res,42.0,1,0,1,AllPub,CulDSac,1,CollgCr,N,Norm,1F,S,6,6,1978,G,CompShg,HdBoard,HdBoard,B,123.0,TA,TA,CBlock,A,Gd,Av,ALQ,LwQ,GasA,TA,1,SBrkr,3,1,Ta,6,1,None,D,Unf,3+,O,TA,Y,4,2006,W,N,174000,0,2277.0,1,2.5,0,0,1,12.066810578196666,9.248117736310213
Res,34.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,T,S,7,5,1998,G,CompShg,MetalSd,MetalSd,B,182.0,TA,TA,PConc,G,TA,Av,GLQ,LwQ,GasA,Ex,1,SBrkr,1,1,Ta,0-4,1,None,A,Fin,1,A,TA,Y,6,2007,W,N,133000,0,1490.0,1,2.0,1,0,1,11.79810440720389,8.30844552038576
Res,60.0,1,1,1,AllPub,Corner,1,SawyerW,N,Norm,1F,1,6,3,1928,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,O,Fa,No,Unf,Unf,GasA,TA,0,FuseA,2,1,Ta,5,1,None,D,Unf,2,O,Fa,N,10,2009,W,N,76000,0,1568.0,1,1.0,0,0,0,11.238488619268468,9.104979856318357
Res,60.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,1,5,7,1916,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,O,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,8,0,None,D,Unf,1,O,Fa,N,8,2009,W,N,135000,1,2316.0,1,2.5,0,0,0,11.813030057420567,9.250522161609014
Res,85.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,8,5,2003,G,CompShg,VinylSd,VinylSd,B,296.0,Gd,TA,PConc,G,TA,No,GLQ,None,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,A,RFn,3+,A,TA,Y,10,2009,W,N,284000,0,4835.0,1,3.0,0,1,0,12.556729517143344,9.273784544532717
Res,50.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,5,8,1900,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,BrkTil,A,Gd,No,Rec,BLQ,GasA,Ex,1,SBrkr,4,1,Ta,7,1,None,D,Unf,1,A,TA,Y,4,2008,W,N,119000,1,2228.0,1,2.0,1,0,0,11.686878772093667,9.036582045842716
Res,25.0,1,0,1,AllPub,CulDSac,1,Somerst,N,Norm,T,1,7,5,2004,G,CompShg,MetalSd,MetalSd,N,0.0,Gd,TA,PConc,E,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,Fin,2,A,TA,Y,3,2010,W,N,260000,0,2976.0,1,3.0,1,1,1,12.468436909997665,8.483636407887394
Res,118.0,1,0,1,AllPub,Corner,1,CollgCr,N,Norm,1F,1,7,5,2001,G,CompShg,VinylSd,VinylSd,B,150.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,TA,A,RFn,3+,A,TA,Y,1,2006,W,N,205000,0,3082.0,1,2.0,1,1,1,12.230765258120545,9.525443040003957
Res,60.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,5,3,1934,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,PConc,A,TA,No,Unf,Unf,GasA,TA,0,FuseA,4,1,Ta,6,1,None,D,Unf,1,O,Po,N,3,2009,W,N,63000,1,1697.0,1,3.0,0,0,0,11.05089000537367,9.188094763028863
Res,60.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,2,7,7,1890,G,CompShg,Wd Sdng,Wd Shng,N,0.0,TA,TA,BrkTil,A,TA,Mn,Unf,Unf,GasW,Gd,1,SBrkr,5,1,Ta,9+,1,Gd,D,Unf,2,A,Fa,Y,12,2008,W,N,184000,1,3808.0,1,2.0,1,1,0,12.122691036591123,9.287301413112312
Res,76.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,1F,S,6,6,1977,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,A,TA,Av,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,Po,A,Fin,1,A,TA,Y,7,2008,W,N,171000,0,2214.0,1,2.0,0,1,1,12.049418835484797,9.198267790741914
Res,78.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,6,1954,G,CompShg,HdBoard,HdBoard,B,200.0,TA,TA,PConc,A,TA,No,LwQ,Unf,GasA,Gd,1,SBrkr,2,1,Ta,7,1,Gd,A,Fin,1,A,TA,Y,3,2010,W,N,132000,0,2536.0,1,1.0,1,1,0,11.790557201568507,8.961879012677683
Res,86.0,1,0,1,AllPub,Inside,1,Crawfor,N,Norm,1F,1,7,7,1936,G,CompShg,BrkFace,BrkFace,N,0.0,Gd,TA,CBlock,G,TA,No,Rec,Unf,GasA,Gd,1,SBrkr,3,1,Gd,6,1,Gd,A,Fin,1,O,TA,Y,6,2006,W,N,250000,1,3074.0,1,1.5,0,1,0,12.429216196844383,9.350102314351341
Res,54.0,1,0,1,AllPub,FR2,1,Crawfor,N,Norm,1F,1,5,6,1921,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,Gd,D,Unf,1,O,TA,Y,7,2009,W,N,154900,1,2074.0,1,1.5,0,1,1,11.95053502640496,8.946505025998682
Res,134.0,1,0,0,AllPub,Corner,1,Gilbert,N,Norm,1F,2,7,5,2005,G,CompShg,VinylSd,VinylSd,B,456.0,Gd,TA,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,4,1,Gd,9+,1,Gd,A,RFn,2,A,TA,Y,3,2006,N,P,320000,1,3854.0,1,3.5+,1,1,1,12.676076274775909,9.87189368094495
Res,58.0,1,0,1,AllPub,Inside,1,Mitchel,N,Norm,1F,1,5,7,1968,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,5,1,None,A,RFn,1,A,TA,Y,10,2006,W,N,126500,0,1738.0,1,2.0,1,0,0,11.747997587149712,9.227394126542011
Res,60.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,6,1961,H,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,None,A,Unf,1,A,TA,Y,1,2006,COD,N,136500,0,2100.0,1,2.0,1,0,0,11.824079893607152,9.274159884689137
